painting,image,iconclass
http://www.wikidata.org/entity/Q29954278,http://commons.wikimedia.org/wiki/Special:FilePath/Isenbrant%2C%20Adriaen%20%E2%80%93%20Die%20Verm%C3%A4hlung%20der%20Hl.%20Katharina.JPG,11HH
http://www.wikidata.org/entity/Q29957984,http://commons.wikimedia.org/wiki/Special:FilePath/Memling-DipticMunic-revers.jpg,11HH
http://www.wikidata.org/entity/Q30057425,http://commons.wikimedia.org/wiki/Special:FilePath/Adriaen%20van%20der%20Werff%20-%20Die%20b%C3%BC%C3%9Fende%20Maria%20Magdalena%20-%20263%20-%20Bavarian%20State%20Painting%20Collections.jpg,11HH
http://www.wikidata.org/entity/Q43140693,http://commons.wikimedia.org/wiki/Special:FilePath/Meester%20van%20Hoogstraeten%20-%20Heilige%20Catharina%20-%20BR2608%20-%20Rijksmuseum%20Twenthe.jpg,11HH
http://www.wikidata.org/entity/Q50820657,http://commons.wikimedia.org/wiki/Special:FilePath/Lancelot%20Blondeel%20%281496-1581%29%20%28attributed%20to%29%20-%20Virgin%20and%20Child%20with%20St%20Anne%20-%20M.41%20-%20Fitzwilliam%20Museum.jpg,11HH
http://www.wikidata.org/entity/Q55758137,http://commons.wikimedia.org/wiki/Special:FilePath/Eglon%20van%20der%20Neer%20-%20The%20Penitent%20Magdalene%20-%20WGA16502.jpg,11HH
http://www.wikidata.org/entity/Q57631838,http://commons.wikimedia.org/wiki/Special:FilePath/PeinturesMus%C3%A9eFabre009.jpg,11HH
http://www.wikidata.org/entity/Q1119008,http://commons.wikimedia.org/wiki/Special:FilePath/Lorenzo%20Lotto%20039.jpg,11H(ANTONY ABBOT)
http://www.wikidata.org/entity/Q4014808,http://commons.wikimedia.org/wiki/Special:FilePath/Piero%20di%20Cosimo%20023.jpg,11H(ANTONY ABBOT)
http://www.wikidata.org/entity/Q17334163,http://commons.wikimedia.org/wiki/Special:FilePath/De%20heilige%20Antonius%20de%20Heremiet%20Rijksmuseum%20SK-A-3310.jpeg,11H(ANTONY ABBOT)
http://www.wikidata.org/entity/Q18574177,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Wijck%20-%20H.%20Antonius%20-%20NM%201479%20-%20Nationalmuseum.jpg,11H(ANTONY ABBOT)
http://www.wikidata.org/entity/Q18655386,http://commons.wikimedia.org/wiki/Special:FilePath/Circle%20of%20Jheronimus%20Bosch%20-%20Temptation%20of%20Saint%20Anthony%20%28Antwerpen%29.jpg,11H(ANTONY ABBOT)
http://www.wikidata.org/entity/Q19905384,http://commons.wikimedia.org/wiki/Special:FilePath/Crucifix%20MET%20DT2615.jpg,11H(ANTONY ABBOT)
http://www.wikidata.org/entity/Q19911827,http://commons.wikimedia.org/wiki/Special:FilePath/Joachim%20Patinir%20-%20Triptych%20-%20WGA17104.jpg,11H(ANTONY ABBOT)
http://www.wikidata.org/entity/Q20183180,http://commons.wikimedia.org/wiki/Special:FilePath/Franco-Flemish%20Master%20-%20The%20Adoration%20of%20the%20Magi%20with%20Saint%20Anthony%20Abbot%20-%202004.68%20-%20J.%20Paul%20Getty%20Museum.jpg,11H(ANTONY ABBOT)
http://www.wikidata.org/entity/Q43257246,http://commons.wikimedia.org/wiki/Special:FilePath/Omgeving%20van%20Cornelis%20van%20Poelenburch%20-%20Landschap%20met%20de%20verschijning%20van%20engelen%20aan%20de%20heilige%20Antonius%20-%20NM%20567%20-%20Nationalmuseum.jpg,11H(ANTONY ABBOT)
http://www.wikidata.org/entity/Q48451805,http://commons.wikimedia.org/wiki/Special:FilePath/Petrus%20I%20Christus%20-%20Altar%20Panel%20with%20a%20Portrait%20of%20a%20Donor%20in%20Scarlet%20under%20the%20Protection%20of%20St%20Anthony%20-%20KMSsp162%20-%20Statens%20Museum%20for%20Kunst.jpg,11H(ANTONY ABBOT)
http://www.wikidata.org/entity/Q56231001,http://commons.wikimedia.org/wiki/Special:FilePath/Teniers%20il%20giovane%2C%20la%20tentazione%20di%20sant%27antonio%20%28cropped%29.JPG,11H(ANTONY ABBOT)
http://www.wikidata.org/entity/Q57392723,http://commons.wikimedia.org/wiki/Special:FilePath/Friedrich%20Pacher%20-%20Hl.%20Dreifaltigkeit%20zwischen%20den%20hll.%20Markus%20und%20Antonius%20Eremita%20-%204880%20-%20Kunsthistorisches%20Museum.jpg,11H(ANTONY ABBOT)
http://www.wikidata.org/entity/Q64788944,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Teniers%20%28II%29%20-%20Zuidelijk%20landschap%20met%20heilige%20Antonius%20de%20heremiet%20-%201224%20-%20St%C3%A4del%20Museum.jpg,11H(ANTONY ABBOT)
http://www.wikidata.org/entity/Q64799051,http://commons.wikimedia.org/wiki/Special:FilePath/Anthony%20the%20Abbot%20Kissing%20the%20Crucifix%20%28SM%201690%29.png,11H(ANTONY ABBOT)
http://www.wikidata.org/entity/Q104762315,http://commons.wikimedia.org/wiki/Special:FilePath/Lucjan%20W%C4%99drychowski%20-%20Temptation%20of%20St%20Anthony%20-%20MNK%20II-a-173%20-%20National%20Museum%20Krak%C3%B3w.jpg,11H(ANTONY ABBOT)
http://www.wikidata.org/entity/Q3772440,http://commons.wikimedia.org/wiki/Special:FilePath/GirolamoMonacheNaples4bis.jpg,11H(JEROME)
http://www.wikidata.org/entity/Q17328232,http://commons.wikimedia.org/wiki/Special:FilePath/Memorietafel%20Rijksmuseum%20SK-A-2312.jpeg,11H(JEROME)
http://www.wikidata.org/entity/Q17335638,http://commons.wikimedia.org/wiki/Special:FilePath/Pellegrino%20Tibaldi%20-%20De%20ontmoeting%20van%20Maria%20en%20Elisabeth%20in%20aanwezigheid%20van%20de%20heilige%20Hieronymus%2C%20de%20heilige%20Jozef%20en%20andere%20personen.jpg,11H(JEROME)
http://www.wikidata.org/entity/Q17335796,http://commons.wikimedia.org/wiki/Special:FilePath/De%20heilige%20Hieronymus%20Rijksmuseum%20SK-A-3995.jpeg,11H(JEROME)
http://www.wikidata.org/entity/Q19820276,http://commons.wikimedia.org/wiki/Special:FilePath/Saint%20Jerome%20%28SM%202316%29.png,11H(JEROME)
http://www.wikidata.org/entity/Q19925185,http://commons.wikimedia.org/wiki/Special:FilePath/Hendrick%20ter%20Brugghen%20-%20Heilige%20Hi%C3%ABronymus%2C%20boete%20doend%20-%202435%20%28OK%29%20-%20Museum%20Boijmans%20Van%20Beuningen.jpg,11H(JEROME)
http://www.wikidata.org/entity/Q20891126,http://commons.wikimedia.org/wiki/Special:FilePath/Attributed%20to%20Lorenzo%20Costa%20-%20Portrait%20of%20a%20Cardinal%20in%20his%20Study%20-%2070.17%20-%20Minneapolis%20Institute%20of%20Arts.jpg,11H(JEROME)
http://www.wikidata.org/entity/Q23929079,http://commons.wikimedia.org/wiki/Special:FilePath/Monogrammist%20I.C.%20-%20St%20Jerome%20-%20Google%20Art%20Project.jpg,11H(JEROME)
http://www.wikidata.org/entity/Q27981491,http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20Cranach%20d.%20%C3%84.%20079.jpg,11H(JEROME)
http://www.wikidata.org/entity/Q3627380,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20del%20Sarto%20-%20Assumption%20of%20the%20Virgin%20-%20WGA00400.jpg,11H(NICHOLAS)
http://www.wikidata.org/entity/Q29474612,http://commons.wikimedia.org/wiki/Special:FilePath/Agnolo%20gaddi%2C%20storie%20di%20san%20nicola%2001.JPG,11H(NICHOLAS)
http://www.wikidata.org/entity/Q29474614,http://commons.wikimedia.org/wiki/Special:FilePath/Agnolo%20Gaddi%20-%20Der%20hl.%20Nikolaus%20hilft%20in%20Seenot%20-%207818%20B%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H(NICHOLAS)
http://www.wikidata.org/entity/Q29954247,http://commons.wikimedia.org/wiki/Special:FilePath/Oberdeutsch%20um%201500%20-%20Hl.%20Nikolaus%20-%20WAF%20736%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H(NICHOLAS)
http://www.wikidata.org/entity/Q64788659,http://commons.wikimedia.org/wiki/Special:FilePath/Anoniem%20Duitsland%20ca.%201480%20-%20Sc%C3%A8ne%20uit%20de%20legende%20van%20de%20heilige%20Nicolaas%20-%202061%20-%20St%C3%A4del%20Museum.jpg,11H(NICHOLAS)
http://www.wikidata.org/entity/Q21968101,http://commons.wikimedia.org/wiki/Special:FilePath/Ghirlandaio%2C%20san%20lorenzo.jpg,11H(LAURENCE)
http://www.wikidata.org/entity/Q29850006,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Tour%20-%20D%27apr%C3%A8s%20-%20Saint%20J%C3%A9r%C3%B4me%20lisant%2C%201600%20-%201625%2C%20RF%203928.jpg,11H(JEROME)
http://www.wikidata.org/entity/Q29920245,http://commons.wikimedia.org/wiki/Special:FilePath/Francesco%20Granacci%20-%20Hl.%20Hieronymus%20-%201065%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H(JEROME)
http://www.wikidata.org/entity/Q29920251,http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20Cranach%20d.%20%C3%84.%20%28Schule%29%20-%20Hl.%20Hieronymus%20als%20B%C3%BC%C3%9Fer%20-%20WAF%20187%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H(JEROME)
http://www.wikidata.org/entity/Q29952943,http://commons.wikimedia.org/wiki/Special:FilePath/Oberdeutsch%20um%201490%20-%20Die%20hll.%20Laurentius%20und%20Sixtus%20-%202606%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H(LAURENCE)
http://www.wikidata.org/entity/Q29954235,http://commons.wikimedia.org/wiki/Special:FilePath/Mitteldeutsch%20um%201520%20-%20Hl.%20Hieronymus%20-%2012369%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H(JEROME)
http://www.wikidata.org/entity/Q30057255,http://commons.wikimedia.org/wiki/Special:FilePath/Hendrick%20Bloemaert%20-%20Der%20hl.%20Hieronymus%20-%20173%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H(JEROME)
http://www.wikidata.org/entity/Q30095896,http://commons.wikimedia.org/wiki/Special:FilePath/Meister%20der%20heiligen%20Sippe%20%28Umkreis%29%20-%20Der%20hl.%20Hieronymus%20und%20ein%20hl.%20Bischof%20%28Ambrosius%5E%29%20Au%C3%9Fenseite%2C%20Vision%20des%20hl.%20Bernhard%20-%20WAF%20663%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H(JEROME)
http://www.wikidata.org/entity/Q30096920,http://commons.wikimedia.org/wiki/Special:FilePath/Lucas%20Cranach%20d.%20%C3%84.%20%28Schule%29%20-%20Hl.%20Hieronymus%20als%20B%C3%BC%C3%9Fer%20-%20WAF%20189%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H(JEROME)
http://www.wikidata.org/entity/Q50321698,http://commons.wikimedia.org/wiki/Special:FilePath/Anoniem%20Noordelijke%20Nederlanden%20%28historische%20regio%29%20eerste%20helft%2016de%20eeuw%20-%20H.%20Hi%C3%ABronymus%20-%20Gal.-Nr.%202665%20-%20Staatliche%20Kunstsammlungen%20Dresden.jpg,11H(JEROME)
http://www.wikidata.org/entity/Q57392346,http://commons.wikimedia.org/wiki/Special:FilePath/Michael%20Pacher%20-%20Der%20hl.%20Laurentius%20vor%20Kaiser%20Decius%20-%204833%20-%20Kunsthistorisches%20Museum.jpg,11H(LAURENCE)
http://www.wikidata.org/entity/Q60473326,http://commons.wikimedia.org/wiki/Special:FilePath/Hendrick%20ter%20Brugghen%20-%20Saint%20Jerome%20-%201977.2%20-%20Cleveland%20Museum%20of%20Art.tiff,11H(JEROME)
http://www.wikidata.org/entity/Q61932253,http://commons.wikimedia.org/wiki/Special:FilePath/Abraham%20Bloemaert%20-%20De%20vier%20Latijnse%20Kerkvaders%20verheerlijken%20de%20Eucharistie%20-%20RMCC%20s331%20-%20Museum%20Catharijneconvent.jpg,11H(JEROME)
http://www.wikidata.org/entity/Q64789051,http://commons.wikimedia.org/wiki/Special:FilePath/David%20Teniers%20%28II%29%20-%20Heilige%20Hi%C3%ABronymus%20-%201044%20-%20St%C3%A4del%20Museum.jpg,11H(JEROME)
http://www.wikidata.org/entity/Q64789065,http://commons.wikimedia.org/wiki/Special:FilePath/St%20Jerome%20in%20his%20Study%20with%20the%20Lion%20%28SM%201215%29.png,11H(JEROME)
http://www.wikidata.org/entity/Q106364667,http://commons.wikimedia.org/wiki/Special:FilePath/St%20Jerome%20-%20Nationalmuseum%20-%2017509.tif,11H(JEROME)
http://www.wikidata.org/entity/Q106874483,http://commons.wikimedia.org/wiki/Special:FilePath/Joos%20van%20Cleve%20-%20Saint%20Jerome%20in%20His%20Study%20-%201961.26%20-%20Fogg%20Museum.jpg,11H(JEROME)
http://www.wikidata.org/entity/Q116296300,http://commons.wikimedia.org/wiki/Special:FilePath/Rogier%20van%20der%20Weyden%20-%20Portrait%20Diptych%20of%20Laurent%20Froimont%20%28right%20wing%29%20-%20WGA25698.jpg,11H(LAURENCE)
http://www.wikidata.org/entity/Q5701651,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20de%20Zurbar%C3%A1n%20001.jpg,11H(THOMAS AQUINAS)7
http://www.wikidata.org/entity/Q6121370,http://commons.wikimedia.org/wiki/Special:FilePath/Santo%20Tom%C3%A1s.jpg,11H(THOMAS)
http://www.wikidata.org/entity/Q23463249,http://commons.wikimedia.org/wiki/Special:FilePath/RomanaPedro%20sant%20Tomas%20c1510%200728.JPG,11H(THOMAS)
http://www.wikidata.org/entity/Q29644867,http://commons.wikimedia.org/wiki/Special:FilePath/Georges%20de%20La%20Tour%20-%20St%20Thomas%20-%20WGA12333.jpg,11H(THOMAS)
http://www.wikidata.org/entity/Q106384187,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Gsell%20-%20De%20apostel%20Thomas%20lezend%20-%20%D0%AD%D0%A0%D0%96-3337%20-%20Hermitage%20Museum.jpg,11H(THOMAS)
http://www.wikidata.org/entity/Q2732274,http://commons.wikimedia.org/wiki/Special:FilePath/Michelangelo%20Caravaggio%20063.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q3210250,http://commons.wikimedia.org/wiki/Special:FilePath/Georges%20de%20La%20Tour%20006.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q3210251,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Penitent%20Magdalen%20MET%20DT7252.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q3820951,http://commons.wikimedia.org/wiki/Special:FilePath/Paul%20C%C3%A9zanne%20-%20The%20Magdalen%2C%20or%20Sorrow.JPG,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q3842298,http://commons.wikimedia.org/wiki/Special:FilePath/Maestro%20della%20maddalena%2C%20maddalena%20e%20otto%20storie%20della%20sua%20vita%2C%201280-1285%20178x90c%2C.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q3847399,http://commons.wikimedia.org/wiki/Special:FilePath/Filippino%20lippi%2C%20maria%20maddalena%2C%20accademia.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q9026835,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20The%20Penitent%20Magdalene%20-%20Google%20Art%20Project.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q10577188,http://commons.wikimedia.org/wiki/Special:FilePath/Mary%20Magdalene%20In%20The%20Cave.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q11769022,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Magdalena.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q11934553,http://commons.wikimedia.org/wiki/Special:FilePath/Greco-%20Magdalena%20Penitent%20-%20Cau%20Ferrat.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q15974339,http://commons.wikimedia.org/wiki/Special:FilePath/Magdalena%20penitente%2C%20por%20Tiziano.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q16589355,http://commons.wikimedia.org/wiki/Special:FilePath/El%20Greco%20-%20Mary%20Magdalen%20in%20Penitence%20-%20WGA10452.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q16589358,http://commons.wikimedia.org/wiki/Special:FilePath/Wga%20El%20Greco%20Mary%20Magdalen%20in%20Penitence.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q17320091,http://commons.wikimedia.org/wiki/Special:FilePath/Maria%20Magdalena%20Rijksmuseum%20SK-A-331.jpeg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q17320371,http://commons.wikimedia.org/wiki/Special:FilePath/Christus%20en%20de%20boetvaardige%20zondaars%20Rijksmuseum%20SK-A-374.jpeg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q17321337,http://commons.wikimedia.org/wiki/Special:FilePath/De%20boetvaardige%20Maria%20Magdalena%20Rijksmuseum%20SK-A-595.jpeg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q17338470,http://commons.wikimedia.org/wiki/Special:FilePath/Lawrence%20Alma-Tadema%20002.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q105834805,http://commons.wikimedia.org/wiki/Special:FilePath/Leyden%20Life%20of%20St.%20Mary%20Magdalene.jpg,11HH(MARY MAGDALENE)21
http://www.wikidata.org/entity/Q121548143,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Massys%20-%20Madeleine%20en%20pri%C3%A8re%2C%20MJA%20336%20bois%2C%2091%20x%2073.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q122946676,http://commons.wikimedia.org/wiki/Special:FilePath/Heyerdahl%20magdalena.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q111593631,http://commons.wikimedia.org/wiki/Special:FilePath/%27St.%20Norbert%20Overcoming%20Tanchelm%27%20by%20Peter%20Paul%20Rubens.jpg,11H(NORBERT)
http://www.wikidata.org/entity/Q17583309,http://commons.wikimedia.org/wiki/Special:FilePath/Henner%20Madeleine%20%28RO%20122%29.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q18599912,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Penitent%20Magdalen%20%28Gerrit%20Dou%29%20-%20Nationalmuseum%20-%2017396.tif,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q18748546,http://commons.wikimedia.org/wiki/Special:FilePath/Giacomo%20Galli%20-%20The%20Penitent%20Mary%20Magdalene%20-%20Walters%2037651.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q18748614,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Boeckhorst%20-%20Mary%20Magdalene%20-%20Walters%2037372.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q18917839,http://commons.wikimedia.org/wiki/Special:FilePath/Sainte%20Madeleine%20p%C3%A9nitente%20-%20par%20%C3%89lisabeth%20Sirani.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q19820268,http://commons.wikimedia.org/wiki/Special:FilePath/Puvis%20de%20Chavannes-Mary%20Magdalene%20in%20the%20Desert%2C1869.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q19888171,http://commons.wikimedia.org/wiki/Special:FilePath/Hans%20Heyerdahl%20-%20The%20penitent%20Mary%20Magdalene%20-%201892.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q19960406,http://commons.wikimedia.org/wiki/Special:FilePath/Francesco%20Hayez%20006.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q20017491,http://commons.wikimedia.org/wiki/Special:FilePath/Maino%20La%20Magdalena%20penitente.%201612.%20Museo%20del%20Prado.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q20017492,http://commons.wikimedia.org/wiki/Special:FilePath/1641%20Furini%20Die%20reuige%20Maria%20Magdalena%20anagoria.JPG,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q20022565,http://commons.wikimedia.org/wiki/Special:FilePath/Penitent%20Magdalene%20Baudry.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q20440518,http://commons.wikimedia.org/wiki/Special:FilePath/Filippo%20Lauri%20-%20The%20Penitent%20Saint%20Mary%20Magdalene%20-%20KMSsp26%20-%20Statens%20Museum%20for%20Kunst.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q20539095,http://commons.wikimedia.org/wiki/Special:FilePath/Fetti%2C%20Domenico%20-%20Saint%20Mary%20Magdalene%20Penitent%20-1615.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q23929282,http://commons.wikimedia.org/wiki/Special:FilePath/Teniers%2C%20David%20the%20younger%20-%20St.%20Mary%20Magdalen%20in%20Penitence%20-%20Google%20Art%20Project.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q25511153,http://commons.wikimedia.org/wiki/Special:FilePath/Tiziano%20Vecellio%20%281480-1576%29%20e%20bottega%20-%20La%20Maddalena%20-%20208%20-%20Pinacoteca%20Ambrosiana.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q27700951,http://commons.wikimedia.org/wiki/Special:FilePath/Magdalena%20penitente%20-%20Jos%C3%A9%20de%20Ribera%20%28Museo%20del%20Prado%29.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q27980293,http://commons.wikimedia.org/wiki/Special:FilePath/Bartolomeo%20Schedoni%20-%20B%C3%BC%C3%9Fende%20Maria%20Magdalena%20-%20GG%201615%20-%20Kunsthistorisches%20Museum.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q28017350,http://commons.wikimedia.org/wiki/Special:FilePath/Palma%20Giovane%20%281548-1628%29%20-%20The%20Penitent%20Magdalene%20-%20RCIN%20402730%20-%20Royal%20Collection.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q29022638,http://commons.wikimedia.org/wiki/Special:FilePath/Maddalena%20penitente%20Artemisia.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q29023791,http://commons.wikimedia.org/wiki/Special:FilePath/Artemisia-gentileschi-the-penitent-magdalene-in-a-landscape.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q29024815,http://commons.wikimedia.org/wiki/Special:FilePath/Orazio%20Gentileschi%20-%20Penitent%20Magdalene%20GG%20179.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q29032832,http://commons.wikimedia.org/wiki/Special:FilePath/Maddalena%20penitente%20-%20O.%20Gentileschi%20%28private%20collection%29.png,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q29045161,http://commons.wikimedia.org/wiki/Special:FilePath/Maddalena%20penitente%20-%20O.%20Gentileschi.png,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q29655518,http://commons.wikimedia.org/wiki/Special:FilePath/Adriaen%20van%20der%20Werff%20-%20Sainte%20Madeleine%20m%C3%A9ditant%20dans%20la%20solitude%200000141676%20OG.JPG,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q29939692,http://commons.wikimedia.org/wiki/Special:FilePath/Tizian%20-%20Hl.%20Magdalena%20als%20B%C3%BC%C3%9Ferin%20-%205175%20-%20Bavarian%20State%20Painting%20Collections.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q29980568,http://commons.wikimedia.org/wiki/Special:FilePath/Gerard%20Dou%20-%20Penitent%20Magdalene%20Karlsruhe.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q54958035,http://commons.wikimedia.org/wiki/Special:FilePath/Godefridus%20Schalcken%20-%20De%20boetvaardige%20Maria%20Magdalena%20-%20G%202336%20-%20Staatliches%20Museum%20Schwerin.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q55811626,http://commons.wikimedia.org/wiki/Special:FilePath/Godfried%20Schalcken%20-%20Woman%20with%20a%20Skull%20by%20Lamplight.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q89183670,http://commons.wikimedia.org/wiki/Special:FilePath/RUBENS%20Pierre%20Paul%20%28d%27apr%C3%A8s%29%20-%20Sainte%20Madeleine%20repentante%2C%201618.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q107099189,http://commons.wikimedia.org/wiki/Special:FilePath/Adriaen%20van%20der%20Werff%20-%20Die%20b%C3%BC%C3%9Fende%20Magdalena%20gg3352%20036.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q117226027,http://commons.wikimedia.org/wiki/Special:FilePath/Pieter%20van%20Mol%20-%20Penitent%20Magdalen.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q117226329,http://commons.wikimedia.org/wiki/Special:FilePath/Simon%20de%20Vos%20-%20Repentant%20Magdalene.jpg,11HH(MARY MAGDALENE)36
http://www.wikidata.org/entity/Q3983802,http://commons.wikimedia.org/wiki/Special:FilePath/Mathis%20Gothart%20Gr%C3%BCnewald%20015.jpg,11H(ANTONY ABBOT)351
http://www.wikidata.org/entity/Q3463836,http://commons.wikimedia.org/wiki/Special:FilePath/Pietro%20Perugino%20cat87d.jpg,11H(JAMES THE GREAT)
http://www.wikidata.org/entity/Q3947375,http://commons.wikimedia.org/wiki/Special:FilePath/Andrea%20del%20Sarto%20-%20St%20James%20-%20WGA0408.jpg,11H(JAMES THE GREAT)
http://www.wikidata.org/entity/Q20550124,http://commons.wikimedia.org/wiki/Special:FilePath/Master%20of%20the%20Holy%20Kinship%20-%20Saints%20Matthias%20and%20Matthew%20-%2007.646%20-%20Museum%20of%20Fine%20Arts.jpg,11H(MATTHIAS)
http://www.wikidata.org/entity/Q50324344,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Dyck%20-%20Der%20Apostel%20Matthias%2C%20Um%201618-20.jpg,11H(MATTHIAS)
http://www.wikidata.org/entity/Q106389138,http://commons.wikimedia.org/wiki/Special:FilePath/Georg%20Gsell%20-%20De%20apostel%20Matthias%20-%20%D0%AD%D0%A0%D0%96-3334%20-%20Hermitage%20Museum.jpg,11H(MATTHIAS)
http://www.wikidata.org/entity/Q26940100,http://commons.wikimedia.org/wiki/Special:FilePath/Jan%20Jansz.%20de%20Stomme%20-%20De%20evangelist%20Johannes%2C%20-%201952.0023%20-%20Groninger%20Museum.jpg,11H(JOHN THE EVANGELIST)
http://www.wikidata.org/entity/Q27518766,http://commons.wikimedia.org/wiki/Special:FilePath/Bouts%20-%20Nachfolger%20-%20Tafel%20eines%20Fl%C3%BCgelaltares%20Johannes%20Evangelist%2C%20WAF%2075.jpg,11H(JOHN THE EVANGELIST)
http://www.wikidata.org/entity/Q27980530,http://commons.wikimedia.org/wiki/Special:FilePath/Bernhard%20Strigel%20und%20Werkstatt%20-%20Johannes%20der%20Evangelist%20wird%20im%20Schreiben%20unterrichtet%20-%20GG%20900%20-%20Kunsthistorisches%20Museum.jpg,11H(JOHN THE EVANGELIST)
http://www.wikidata.org/entity/Q29938603,http://commons.wikimedia.org/wiki/Special:FilePath/Francesco%20Granacci%20-%20Johannes%20der%20T%C3%A4ufer%20-%201067%20-%20Bavarian%20State%20Painting%20Collections.jpg,11H(JOHN THE EVANGELIST)
http://www.wikidata.org/entity/Q59770890,http://commons.wikimedia.org/wiki/Special:FilePath/Artus%20Wolffort%20-%20Saint%20John%20the%20Evangelist.jpg,11H(JOHN THE EVANGELIST)
